participant_id	session_id	dataset_id	rat_strain	rat_sex	rat_age	rat_weight	anesthesia_induction	anesthesia_induction_dose	anesthesia_maintenance	anesthesia_maintenance_dose	anesthesia_route	anesthesia_post_induction_time	anesthesia_breathing_assistance	anesthesia_breathing_rate	anesthesia_heart_rate	MRI_vendor	MRI_field_strength	anat_sequence	anat_contrast	anat_TR	anat_TE	func_sequence	func_TR	func_TE	func_FA
sub-0105008	ses-1	1050	Sprague Dawley	Male	2-4	400-450	isoflurane	5	isoflurane	2.5	n/a	10	free-breathing	70	n/a	Bruker	11.7	TurboRARE	T2	4.6	0.01	SE-EPI	0.65	0.0175	30
sub-0105009	ses-1	1050	Sprague Dawley	Male	2-4	300-350	isoflurane	5	isoflurane	2	n/a	10	free-breathing	70	n/a	Bruker	11.7	TurboRARE	T2	4.6	0.01	SE-EPI	0.65	0.0175	30
sub-0105100	ses-1	1051	Lister Hooded	Male	8-10	550-600	isoflurane	5	isoflurane	2	n/a	100	free-breathing	60	390	Bruker	9.4	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90
sub-0105101	ses-1	1051	Lister Hooded	Male	8-10	500-550	isoflurane	5	isoflurane	1	n/a	80	free-breathing	60	270	Bruker	9.4	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90
sub-0105102	ses-1	1051	Lister Hooded	Male	6-8	500-550	isoflurane	5	isoflurane	2	n/a	80	free-breathing	60	320	Bruker	9.4	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90
sub-0105103	ses-1	1051	Lister Hooded	Male	6-8	550-600	isoflurane	5	isoflurane	2	n/a	80	free-breathing	50	290	Bruker	9.4	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90
sub-0105104	ses-1	1051	Lister Hooded	Male	6-8	550-600	isoflurane	5	isoflurane	2	n/a	80	free-breathing	60	320	Bruker	9.4	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90
sub-0105105	ses-1	1051	Lister Hooded	Male	6-8	550-600	isoflurane	5	isoflurane	2	n/a	90	free-breathing	70	330	Bruker	9.4	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90
sub-0105106	ses-1	1051	Lister Hooded	Male	6-8	550-600	isoflurane	5	isoflurane	2	n/a	80	free-breathing	60	300	Bruker	9.4	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90
sub-0105107	ses-1	1051	Lister Hooded	Male	6-8	450-500	isoflurane	5	isoflurane	1	n/a	90	free-breathing	60	310	Bruker	9.4	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90
sub-0105108	ses-1	1051	Lister Hooded	Male	6-8	500-550	isoflurane	5	isoflurane	1	n/a	90	free-breathing	60	290	Bruker	9.4	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90
sub-0105109	ses-1	1051	Lister Hooded	Male	6-8	550-600	isoflurane	5	isoflurane	2	n/a	90	free-breathing	70	310	Bruker	9.4	GE-EPI	T2	1.832	0.0165	GE-EPI	1.832	0.0165	90
sub-0105200	ses-1	1052	Wistar	Male	2-4	350-400	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105200	ses-2	1052	Wistar	Male	2-4	350-400	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105201	ses-1	1052	Wistar	Male	2-4	350-400	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105201	ses-2	1052	Wistar	Male	2-4	350-400	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105202	ses-1	1052	Wistar	Male	2-4	300-350	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105202	ses-2	1052	Wistar	Male	2-4	300-350	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105203	ses-1	1052	Wistar	Male	2-4	300-350	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105203	ses-2	1052	Wistar	Male	2-4	300-350	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105204	ses-1	1052	Wistar	Male	2-4	250-300	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105204	ses-2	1052	Wistar	Male	2-4	250-300	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105205	ses-1	1052	Wistar	Male	2-4	250-300	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105205	ses-2	1052	Wistar	Male	2-4	250-300	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105206	ses-1	1052	Wistar	Male	2-4	200-250	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105206	ses-2	1052	Wistar	Male	2-4	200-250	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105207	ses-1	1052	Wistar	Male	2-4	200-250	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105207	ses-2	1052	Wistar	Male	2-4	200-250	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105208	ses-1	1052	Wistar	Male	2-4	200-250	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105208	ses-2	1052	Wistar	Male	2-4	200-250	isoflurane	4	awake	n/a	n/a	n/a	free-breathing	n/a	n/a	Bruker	7	TSE	T2	2.65	0.025	GE-EPI	1	0.017	55
sub-0105300	ses-1	1053	Long Evans	Female	0-2	200-250	isoflurane / medetomidine	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1	n/a	20	free-breathing	50	300	Bruker	7	TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018	n/a
sub-0105301	ses-1	1053	Long Evans	Female	0-2	150-200	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1	n/a	20	free-breathing	60	30	Bruker	7	TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018	n/a
sub-0105302	ses-1	1053	Long Evans	Female	0-2	200-250	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1	n/a	20	free-breathing	70	340	Bruker	7	TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018	n/a
sub-0105303	ses-1	1053	Long Evans	Female	0-2	200-250	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1	n/a	20	free-breathing	70	320	Bruker	7	TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018	n/a
sub-0105304	ses-1	1053	Long Evans	Female	0-2	200-250	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1	n/a	20	free-breathing	60	300	Bruker	7	TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018	n/a
sub-0105305	ses-1	1053	Long Evans	Female	0-2	150-200	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1	n/a	20	free-breathing	60	310	Bruker	7	TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018	n/a
sub-0105306	ses-1	1053	Long Evans	Female	0-2	150-200	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1	n/a	20	free-breathing	70	350	Bruker	7	TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018	n/a
sub-0105307	ses-1	1053	Long Evans	Female	0-2	200-250	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1	n/a	20	free-breathing	90	320	Bruker	7	TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018	n/a
sub-0105308	ses-1	1053	Long Evans	Female	0-2	250-300	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1	n/a	20	free-breathing	60	320	Bruker	7	TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018	n/a
sub-0105309	ses-1	1053	Long Evans	Female	0-2	200-250	isoflurane	2 / 0.05	isoflurane / medetomidine	0.5 / 0.1	n/a	20	free-breathing	100	320	Bruker	7	TurboRARE	T2	1.8	0.06711	GE-EPI	2.5	0.018	n/a
sub-0105400	ses-1	1054	Wistar	Male	0-2	300-350	isofluorane	4	isoflurane / medetomidine	0.5 / 0.1	n/a	n/a	ventilated	50	320	Bruker	9.4	TurboRARE	T2	7	0.044	SE-EPI	1.5	0.015	45
sub-0105401	ses-1	1054	Wistar	Male	0-2	300-350	isofluorane	4	isoflurane / medetomidine	0.5 / 0.1	n/a	n/a	ventilated	50	330	Bruker	9.4	TurboRARE	T2	7	0.044	SE-EPI	1.5	0.015	45
sub-0105402	ses-1	1054	Wistar	Male	0-2	300-350	isofluorane	4	isoflurane / medetomidine	0.5 / 0.1	n/a	n/a	ventilated	60	350	Bruker	9.4	TurboRARE	T2	7	0.044	SE-EPI	1.5	0.015	45
sub-0105403	ses-1	1054	Wistar	Male	0-2	350-400	isofluorane	4	isoflurane / medetomidine	0.5 / 0.1	n/a	n/a	ventilated	60	320	Bruker	9.4	TurboRARE	T2	7	0.044	SE-EPI	1.5	0.015	45
sub-0105404	ses-1	1054	Wistar	Male	0-2	300-350	isofluorane	4	isoflurane / medetomidine	0.5 / 0.1	n/a	n/a	ventilated	60	340	Bruker	9.4	TurboRARE	T2	7	0.044	SE-EPI	1.5	0.015	45
sub-0105405	ses-1	1054	Wistar	Male	2-4	400-450	isofluorane	4	isoflurane / medetomidine	0.5 / 0.1	n/a	n/a	ventilated	40	300	Bruker	9.4	TurboRARE	T2	7	0.044	SE-EPI	1.5	0.015	45
sub-0105406	ses-1	1054	Wistar	Male	2-4	450-500	isofluorane	4	isoflurane / medetomidine	0.5 / 0.1	n/a	n/a	ventilated	50	300	Bruker	9.4	TurboRARE	T2	7	0.044	SE-EPI	1.5	0.015	45
sub-0105407	ses-1	1054	Wistar	Male	2-4	400-450	isofluorane	4	isoflurane / medetomidine	0.5 / 0.1	n/a	n/a	ventilated	60	310	Bruker	9.4	TurboRARE	T2	7	0.044	SE-EPI	1.5	0.015	45
sub-0105408	ses-1	1054	Wistar	Male	2-4	400-450	isofluorane	4	isoflurane / medetomidine	0.5 / 0.1	n/a	n/a	ventilated	40	280	Bruker	9.4	TurboRARE	T2	7	0.044	SE-EPI	1.5	0.015	45
sub-0105409	ses-1	1054	Wistar	Male	2-4	500-550	isofluorane	4	isoflurane / medetomidine	0.5 / 0.1	n/a	n/a	ventilated	60	280	Bruker	9.4	TurboRARE	T2	7	0.044	SE-EPI	1.5	0.015	45
sub-0105500	ses-1	1055	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	2	n/a	70	ventilated	90	310	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105501	ses-1	1055	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	2	n/a	70	ventilated	90	340	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105502	ses-1	1055	Sprague Dawley	Male	0-2	250-300	isoflurane	5	isoflurane	2	n/a	100	ventilated	90	350	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105503	ses-1	1055	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	2	n/a	70	ventilated	90	340	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105504	ses-1	1055	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	2	n/a	190	ventilated	90	300	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105505	ses-1	1055	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	2	n/a	50	ventilated	90	330	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105506	ses-1	1055	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	2	n/a	50	ventilated	90	300	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105507	ses-1	1055	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	2	n/a	80	ventilated	90	320	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105508	ses-1	1055	Sprague Dawley	Male	0-2	350-400	isoflurane	5	isoflurane	2	n/a	80	ventilated	90	290	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105509	ses-1	1055	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	2	n/a	90	ventilated	90	310	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105600	ses-1	1056	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	1.5	n/a	110	ventilated	90	340	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105601	ses-1	1056	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	1.5	n/a	120	ventilated	90	380	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105602	ses-1	1056	Sprague Dawley	Male	0-2	250-300	isoflurane	5	isoflurane	1.5	n/a	160	ventilated	90	380	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105603	ses-1	1056	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	1.5	n/a	120	ventilated	90	340	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105604	ses-1	1056	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	1.5	n/a	220	ventilated	90	290	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105605	ses-1	1056	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	1.5	n/a	90	ventilated	90	360	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105606	ses-1	1056	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	1.5	n/a	110	ventilated	90	400	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105607	ses-1	1056	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	1.5	n/a	120	ventilated	90	330	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105608	ses-1	1056	Sprague Dawley	Male	0-2	350-400	isoflurane	5	isoflurane	1.5	n/a	130	ventilated	90	290	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105609	ses-1	1056	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane	1.5	n/a	130	ventilated	90	350	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105700	ses-1	1057	Sprague Dawley	Male	0-2	300-350	isoflurane	5	medetomidine	0.02	s.c	160	ventilated	90	300	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105701	ses-1	1057	Sprague Dawley	Male	0-2	300-350	isoflurane	5	medetomidine	0.02	s.c	180	ventilated	90	320	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105702	ses-1	1057	Sprague Dawley	Male	0-2	250-300	isoflurane	5	medetomidine	0.02	s.c	200	ventilated	90	300	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105703	ses-1	1057	Sprague Dawley	Male	0-2	300-350	isoflurane	5	medetomidine	0.02	s.c	170	ventilated	90	320	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105704	ses-1	1057	Sprague Dawley	Male	0-2	300-350	isoflurane	5	medetomidine	0.02	s.c	240	ventilated	90	300	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105705	ses-1	1057	Sprague Dawley	Male	0-2	300-350	isoflurane	5	medetomidine	0.02	s.c	160	ventilated	90	300	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105706	ses-1	1057	Sprague Dawley	Male	0-2	300-350	isoflurane	5	medetomidine	0.02	s.c	160	ventilated	90	300	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105707	ses-1	1057	Sprague Dawley	Male	0-2	300-350	isoflurane	5	medetomidine	0.02	s.c	160	ventilated	90	270	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105708	ses-1	1057	Sprague Dawley	Male	0-2	350-400	isoflurane	5	medetomidine	0.02	s.c	220	ventilated	90	240	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105709	ses-1	1057	Sprague Dawley	Male	0-2	300-350	isoflurane	5	medetomidine	0.02	s.c	170	ventilated	90	250	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105800	ses-1	1058	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c	250	ventilated	90	350	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105801	ses-1	1058	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c	250	ventilated	90	320	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105802	ses-1	1058	Sprague Dawley	Male	0-2	250-300	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c	300	ventilated	90	320	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105803	ses-1	1058	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c	270	ventilated	90	340	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105804	ses-1	1058	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c	390	ventilated	90	310	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105805	ses-1	1058	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c	230	ventilated	90	300	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105806	ses-1	1058	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c	230	ventilated	90	270	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105807	ses-1	1058	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c	240	ventilated	90	270	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105808	ses-1	1058	Sprague Dawley	Male	0-2	350-400	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c	300	ventilated	90	230	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105809	ses-1	1058	Sprague Dawley	Male	0-2	300-350	isoflurane	5	isoflurane / medetomidine	0.5 / 0.02	s.c	200	ventilated	90	260	Bruker	9.4	RARE	T2	3.5	0.011	GE-EPI	2	0.015	68.4
sub-0105900	ses-1	1059	Lister Hooded	Male	0-2	200-250	isoflurane	3	awake	n/a	n/a	30	free-breathing	80	n/a	Bruker	7	turboRARE	T2	4	0.01346	GE-EPI	4	0.005	83
sub-0105901	ses-1	1059	Lister Hooded	Male	0-2	200-250	isoflurane	3	awake	n/a	n/a	30	free-breathing	80	n/a	Bruker	7	turboRARE	T2	4	0.01346	GE-EPI	4	0.005	83
sub-0105902	ses-1	1059	Lister Hooded	Male	0-2	200-250	isoflurane	3	awake	n/a	n/a	30	free-breathing	80	n/a	Bruker	7	turboRARE	T2	4	0.01346	GE-EPI	4	0.005	83
sub-0105903	ses-1	1059	Lister Hooded	Male	0-2	200-250	isoflurane	3	awake	n/a	n/a	30	free-breathing	80	n/a	Bruker	7	turboRARE	T2	4	0.01346	GE-EPI	4	0.005	83
sub-0105904	ses-1	1059	Lister Hooded	Male	0-2	200-250	isoflurane	3	awake	n/a	n/a	30	free-breathing	80	n/a	Bruker	7	turboRARE	T2	4	0.01346	GE-EPI	4	0.005	83
sub-0105905	ses-1	1059	Lister Hooded	Male	0-2	200-250	isoflurane	3	awake	n/a	n/a	30	free-breathing	80	n/a	Bruker	7	turboRARE	T2	4	0.01346	GE-EPI	4	0.005	83
sub-0105906	ses-1	1059	Lister Hooded	Male	0-2	200-250	isoflurane	3	awake	n/a	n/a	30	free-breathing	80	n/a	Bruker	7	turboRARE	T2	4	0.01346	GE-EPI	4	0.005	83
sub-0105907	ses-1	1059	Lister Hooded	Male	0-2	200-250	isoflurane	3	awake	n/a	n/a	30	free-breathing	80	n/a	Bruker	7	turboRARE	T2	4	0.01346	GE-EPI	4	0.005	83
sub-0105908	ses-1	1059	Lister Hooded	Male	0-2	200-250	isoflurane	3	awake	n/a	n/a	30	free-breathing	80	n/a	Bruker	7	turboRARE	T2	4	0.01346	GE-EPI	4	0.005	83
sub-0105909	ses-1	1059	Lister Hooded	Male	0-2	200-250	isoflurane	3	awake	n/a	n/a	30	free-breathing	80	n/a	Bruker	7	turboRARE	T2	4	0.01346	GE-EPI	4	0.005	83
sub-0106000	ses-1	1060	Sprague Dawley	Male	n/a	300-350	isoflurane	4	isoflurane	2	n/a	20	free-breathing	50	160	Bruker	7	RARE	T2	5	0.0691	GE-EPI	3	0.025	30
sub-0106001	ses-1	1060	Sprague Dawley	Male	n/a	300-350	isoflurane	4	isoflurane	2	n/a	20	free-breathing	50	170	Bruker	7	RARE	T2	5	0.0691	GE-EPI	3	0.025	30
sub-0106002	ses-1	1060	Sprague Dawley	Male	n/a	300-350	isoflurane	4	isoflurane	2	n/a	20	free-breathing	50	200	Bruker	7	RARE	T2	5	0.0691	GE-EPI	3	0.025	30
sub-0106003	ses-1	1060	Sprague Dawley	Male	n/a	300-350	isoflurane	4	isoflurane	2	n/a	20	free-breathing	30	150	Bruker	7	RARE	T2	5	0.0691	GE-EPI	3	0.025	30
sub-0106004	ses-1	1060	Sprague Dawley	Male	n/a	300-350	isoflurane	4	isoflurane	2	n/a	20	free-breathing	60	220	Bruker	7	RARE	T2	5	0.0691	GE-EPI	3	0.025	30
sub-0106005	ses-1	1060	Sprague Dawley	Male	n/a	250-300	isoflurane	4	isoflurane	2	n/a	20	free-breathing	40	310	Bruker	7	RARE	T2	5	0.0691	GE-EPI	3	0.025	30
sub-0106006	ses-1	1060	Sprague Dawley	Male	n/a	300-350	isoflurane	4	isoflurane	2	n/a	20	free-breathing	60	290	Bruker	7	RARE	T2	5	0.0691	GE-EPI	3	0.025	30
sub-0106007	ses-1	1060	Sprague Dawley	Male	n/a	250-300	isoflurane	4	isoflurane	2	n/a	20	free-breathing	40	230	Bruker	7	RARE	T2	5	0.0691	GE-EPI	3	0.025	30
sub-0106008	ses-1	1060	Sprague Dawley	Male	n/a	250-300	isoflurane	4	isoflurane	2	n/a	20	free-breathing	60	230	Bruker	7	RARE	T2	5	0.0691	GE-EPI	3	0.025	30
sub-0106009	ses-1	1060	Sprague Dawley	Male	n/a	250-300	isoflurane	4	isoflurane	2	n/a	20	free-breathing	40	160	Bruker	7	RARE	T2	5	0.0691	GE-EPI	3	0.025	30
sub-0106100	ses-1	1061	Sprague Dawley	Male	n/a	150-200	isoflurane	4	isoflurane	2	n/a	20	free-breathing	n/a	n/a	Bruker	7	RARE	T2	5	0.0691	GE-EPI	2	0.02	60
sub-0106101	ses-1	1061	Sprague Dawley	Male	n/a	150-200	isoflurane	4	isoflurane	2	n/a	20	free-breathing	n/a	n/a	Bruker	7	RARE	T2	5	0.0691	GE-EPI	2	0.02	60
sub-0106102	ses-1	1061	Sprague Dawley	Male	n/a	150-200	isoflurane	4	isoflurane	2	n/a	20	free-breathing	n/a	n/a	Bruker	7	RARE	T2	5	0.0691	GE-EPI	2	0.02	60
sub-0106103	ses-1	1061	Sprague Dawley	Male	n/a	150-200	isoflurane	4	isoflurane	2	n/a	20	free-breathing	n/a	n/a	Bruker	7	RARE	T2	5	0.0691	GE-EPI	2	0.02	60
sub-0106104	ses-1	1061	Sprague Dawley	Male	n/a	150-200	isoflurane	4	isoflurane	2	n/a	20	free-breathing	n/a	n/a	Bruker	7	RARE	T2	5	0.0691	GE-EPI	2	0.02	60
sub-0106105	ses-1	1061	Sprague Dawley	Male	n/a	150-200	isoflurane	4	isoflurane	2	n/a	20	free-breathing	n/a	n/a	Bruker	7	RARE	T2	5	0.0691	GE-EPI	2	0.02	60
sub-0106106	ses-1	1061	Sprague Dawley	Male	n/a	100-150	isoflurane	4	isoflurane	2	n/a	20	free-breathing	n/a	n/a	Bruker	7	RARE	T2	5	0.0691	GE-EPI	2	0.02	60
sub-0106107	ses-1	1061	Sprague Dawley	Male	n/a	150-200	isoflurane	4	isoflurane	2	n/a	20	free-breathing	n/a	n/a	Bruker	7	RARE	T2	5	0.0691	GE-EPI	2	0.02	60
sub-0106108	ses-1	1061	Sprague Dawley	Male	n/a	150-200	isoflurane	4	isoflurane	2	n/a	20	free-breathing	n/a	n/a	Bruker	7	RARE	T2	5	0.0691	GE-EPI	2	0.02	60
sub-0106109	ses-1	1061	Sprague Dawley	Male	n/a	150-200	isoflurane	4	isoflurane	2	n/a	20	free-breathing	n/a	n/a	Bruker	7	RARE	T2	5	0.0691	GE-EPI	2	0.02	60
sub-0106200	ses-1	1062	Wistar	Male	2-4	500-550	isoflurane	4	isoflurane	1.8	n/a	30	free-breathing	80	n/a	Bruker	11.7	FLASH	T1	5	0.0175	GE-EPI	1	0.01	90
sub-0106201	ses-1	1062	Wistar	Male	2-4	500-550	isoflurane	4	isoflurane	2	n/a	30	free-breathing	80	n/a	Bruker	11.7	FLASH	T1	5	0.0175	GE-EPI	1	0.01	90
sub-0106202	ses-1	1062	Wistar	Male	2-4	500-550	isoflurane	4	isoflurane	1.8	n/a	30	free-breathing	90	n/a	Bruker	11.7	FLASH	T1	5	0.0175	GE-EPI	1	0.01	90
sub-0106203	ses-1	1062	Wistar	Male	2-4	450-500	isoflurane	4	isoflurane	1.75	n/a	30	free-breathing	70	n/a	Bruker	11.7	FLASH	T1	5	0.0175	GE-EPI	1	0.01	90
